Date,Synthetic Index Dividend
2005-09-01 00:00:00-04:00,0.005305968881302521
2005-10-01 00:00:00-04:00,0.0005298056722689076
2005-11-01 00:00:00-05:00,0.018925790835084035
2005-12-01 00:00:00-05:00,0.007254372242647058
2006-01-01 00:00:00-05:00,0.0006414128151260504
2006-02-01 00:00:00-05:00,0.02671525144432773
2006-03-01 00:00:00-05:00,0.005985794511554622
2006-04-01 00:00:00-05:00,0.0005416228991596639
2006-05-01 00:00:00-04:00,0.02216949776785714
2006-06-01 00:00:00-04:00,0.006384289259453781
2006-07-01 00:00:00-04:00,0.002641150210084033
2006-08-01 00:00:00-04:00,0.02308709375
2006-09-01 00:00:00-04:00,0.006225476234243697
2006-10-01 00:00:00-04:00,0.0006781775210084033
2006-11-01 00:00:00-05:00,0.0229499456407563
2006-12-01 00:00:00-05:00,0.009211042410714285
2007-01-01 00:00:00-05:00,0.0006899947478991596
2007-02-01 00:00:00-05:00,0.030531558035714283
2007-03-01 00:00:00-05:00,0.007776926864495799
2007-04-01 00:00:00-04:00,0.003262867647058823
2007-05-01 00:00:00-04:00,0.02228320614495798
2007-06-01 00:00:00-04:00,0.00771833981092437
2007-07-01 00:00:00-04:00,0.003404674369747899
2007-08-01 00:00:00-04:00,0.025439173319327726
2007-09-01 00:00:00-04:00,0.0077761129201680676
2007-10-01 00:00:00-04:00,0.05929259978991597
2007-11-01 00:00:00-04:00,0.024636222163865545
2007-12-01 00:00:00-05:00,0.011116404280462185
2008-01-01 00:00:00-05:00,0.001450236344537815
2008-02-01 00:00:00-05:00,0.0336212681197479
2008-03-01 00:00:00-05:00,0.009288718356092436
2008-04-01 00:00:00-04:00,0.009784189075630252
2008-05-01 00:00:00-04:00,0.026623644038865548
2008-06-01 00:00:00-04:00,0.009062069196428572
2008-07-01 00:00:00-04:00,0.0016294642857142855
2008-08-01 00:00:00-04:00,0.030061427652310922
2008-09-01 00:00:00-04:00,0.009119842305672268
2008-10-01 00:00:00-04:00,0.0016872373949579833
2008-11-01 00:00:00-04:00,0.028306371980042013
2008-12-01 00:00:00-05:00,0.011149650735294116
2009-01-01 00:00:00-05:00,0.001706932773109244
2009-02-01 00:00:00-05:00,0.037395178177521006
2009-03-01 00:00:00-05:00,0.0165410887605042
2009-04-01 00:00:00-04:00,0.001716780462184874
2009-05-01 00:00:00-04:00,0.030531817358193273
2009-06-01 00:00:00-04:00,0.00942313130252101
2009-07-01 00:00:00-04:00,0.001716780462184874
2009-08-01 00:00:00-04:00,0.033783196034663864
2009-09-01 00:00:00-04:00,0.009438887605042016
2009-10-01 00:00:00-04:00,0.004681591386554621
2009-11-01 00:00:00-04:00,0.026706187106092433
2009-12-01 00:00:00-05:00,0.010484337841386554
2010-01-01 00:00:00-05:00,0.0018513655462184873
2010-02-01 00:00:00-05:00,0.03912614417016806
2010-03-01 00:00:00-05:00,0.01746495706407563
2010-04-01 00:00:00-04:00,0.0017528886554621847
2010-05-01 00:00:00-04:00,0.03170946297268907
2010-06-01 00:00:00-04:00,0.010527667673319327
2010-07-01 00:00:00-04:00,0.0018513655462184873
2010-08-01 00:00:00-04:00,0.03637451024159663
2010-09-01 00:00:00-04:00,0.01044363405987395
2010-10-01 00:00:00-04:00,0.02097623424369748
2010-11-01 00:00:00-04:00,0.03328555304621848
2010-12-01 00:00:00-05:00,0.012550430278361344
2011-01-01 00:00:00-05:00,0.0016432510504201681
2011-02-01 00:00:00-05:00,0.046943739889705884
2011-03-01 00:00:00-05:00,0.013572357799369748
2011-04-01 00:00:00-04:00,0.012767857142857142
2011-05-01 00:00:00-04:00,0.03859966806722689
2011-06-01 00:00:00-04:00,0.01241597649684874
2011-07-01 00:00:00-04:00,0.002478991596638655
2011-08-01 00:00:00-04:00,0.050538087184873945
2011-09-01 00:00:00-04:00,0.008312904017857142
2011-10-01 00:00:00-04:00,0.003833377100840336
2011-11-01 00:00:00-04:00,0.052530186712184866
2011-12-01 00:00:00-05:00,0.009504768513655462
2012-01-01 00:00:00-05:00,0.003679753151260504
2012-02-01 00:00:00-05:00,0.06229527494747898
2012-03-01 00:00:00-05:00,0.010729722032563026
2012-04-01 00:00:00-04:00,0.01587783613445378
2012-05-01 00:00:00-04:00,0.05416884151785714
2012-06-01 00:00:00-04:00,0.00978474855567227
2012-07-01 00:00:00-04:00,0.003935793067226891
2012-08-01 00:00:00-04:00,0.06861350039390755
2012-09-01 00:00:00-04:00,0.015466996454831933
2012-10-01 00:00:00-04:00,0.04634138655462185
2012-11-01 00:00:00-04:00,0.2565074590336134
2012-12-01 00:00:00-05:00,0.13256967725840335
2013-01-01 00:00:00-05:00,0.002804621848739496
2013-02-01 00:00:00-05:00,0.08418792857142857
2013-03-01 00:00:00-05:00,0.01206884637605042
2013-04-01 00:00:00-04:00,0.016890756302521008
2013-05-01 00:00:00-04:00,0.11116371730567226
2013-06-01 00:00:00-04:00,0.0172873337710084
2013-07-01 00:00:00-04:00,0.00634125525210084
2013-08-01 00:00:00-04:00,0.08006130133928571
2013-09-01 00:00:00-04:00,0.015356004989495799
2013-10-01 00:00:00-04:00,0.0065152310924369745
2013-11-01 00:00:00-04:00,0.08173709624474788
2013-12-01 00:00:00-05:00,0.01816203807773109
2014-01-01 00:00:00-05:00,0.006584164915966386
2014-02-01 00:00:00-05:00,0.09170426483718487
2014-03-01 00:00:00-05:00,0.019009727153361345
2014-04-01 00:00:00-04:00,0.019140624999999998
2014-05-01 00:00:00-04:00,0.0841886213235294
2014-06-01 00:00:00-04:00,0.020472568539915966
2014-07-01 00:00:00-04:00,0.012650997899159664
2014-08-01 00:00:00-04:00,0.0842168513655462
2014-09-01 00:00:00-04:00,0.02177495824579832
2014-10-01 00:00:00-04:00,0.005244879201680673
2014-11-01 00:00:00-04:00,0.1933128038340336
2014-12-01 00:00:00-05:00,0.02047855462184874
2015-01-01 00:00:00-05:00,0.007810530462184874
2015-02-01 00:00:00-05:00,0.18146057904411764
2015-03-01 00:00:00-05:00,0.024863051470588236
2015-04-01 00:00:00-04:00,0.023662027310924368
2015-05-01 00:00:00-04:00,0.08722179529936974
2015-06-01 00:00:00-04:00,0.026016675420168067
2015-07-01 00:00:00-04:00,0.008327205882352941
2015-08-01 00:00:00-04:00,0.10180705370273108
2015-09-01 00:00:00-04:00,0.0221702993697479
2015-10-01 00:00:00-04:00,0.008768382352941176
2015-11-01 00:00:00-04:00,0.10467591439075628
2015-12-01 00:00:00-05:00,0.02665458613445378
2016-01-01 00:00:00-05:00,0.008876050420168067
2016-02-01 00:00:00-05:00,0.11732047268907562
2016-03-01 00:00:00-05:00,0.023944984243697478
2016-04-01 00:00:00-04:00,0.016148240546218485
2016-05-01 00:00:00-04:00,0.14549784716386555
2016-06-01 00:00:00-04:00,0.023514049369747898
2016-07-01 00:00:00-04:00,0.009605435924369746
2016-08-01 00:00:00-04:00,0.12116460136554622
2016-09-01 00:00:00-04:00,0.01857050945378151
2016-10-01 00:00:00-04:00,0.007704175420168068
2016-11-01 00:00:00-04:00,0.12594103532037815
2016-12-01 00:00:00-05:00,0.023047137605042015
2017-01-01 00:00:00-05:00,0.010158876050420169
2017-02-01 00:00:00-05:00,0.12717696021533612
2017-03-01 00:00:00-05:00,0.028938506302521008
2017-04-01 00:00:00-04:00,0.03137316176470588
2017-05-01 00:00:00-04:00,0.23974068723739494
2017-06-01 00:00:00-04:00,0.02488874264705882
2017-07-01 00:00:00-04:00,0.04505908613445379
2017-08-01 00:00:00-04:00,0.13135636475840334
2017-09-01 00:00:00-04:00,0.024353028361344536
2017-10-01 00:00:00-04:00,0.01227547268907563
2017-11-01 00:00:00-04:00,0.13504601536239494
2017-12-01 00:00:00-05:00,0.028923537815126053
2018-01-01 00:00:00-05:00,0.012422531512605042
2018-02-01 00:00:00-05:00,0.13650326562499998
2018-03-01 00:00:00-05:00,0.04919073844537815
2018-04-01 00:00:00-04:00,0.03574185924369748
2018-05-01 00:00:00-04:00,0.14626718369222688
2018-06-01 00:00:00-04:00,0.041852240546218486
2018-07-01 00:00:00-04:00,0.162999606092437
2018-08-01 00:00:00-04:00,0.14307566714810924
2018-09-01 00:00:00-04:00,0.033566132352941175
2018-10-01 00:00:00-04:00,0.014822085084033614
2018-11-01 00:00:00-04:00,0.1396872700892857
2018-12-01 00:00:00-05:00,0.0502025987394958
2019-01-01 00:00:00-05:00,0.0141859243697479
2019-02-01 00:00:00-05:00,0.15636053361344537
2019-03-01 00:00:00-05:00,0.04180308718487395
2019-04-01 00:00:00-04:00,0.047523634453781514
2019-05-01 00:00:00-04:00,0.156393881302521
2019-06-01 00:00:00-04:00,0.04120251260504202
2019-07-01 00:00:00-04:00,0.015359112394957982
2019-08-01 00:00:00-04:00,0.1549035976890756
2019-09-01 00:00:00-04:00,0.04155768592436975
2019-10-01 00:00:00-04:00,0.02704897584033613
2019-11-01 00:00:00-04:00,0.16006330094537816
2019-12-01 00:00:00-05:00,0.05876269222689076
2020-01-01 00:00:00-05:00,0.01703190651260504
2020-02-01 00:00:00-05:00,0.16180908705357144
2020-03-01 00:00:00-05:00,0.05717911449579832
2020-04-01 00:00:00-04:00,0.04407497373949579
2020-05-01 00:00:00-04:00,0.1491320649947479
2020-06-01 00:00:00-04:00,0.05602061449579832
2020-07-01 00:00:00-04:00,0.027278755252100835
2020-08-01 00:00:00-04:00,0.14828647675945378
2020-09-01 00:00:00-04:00,0.05531158088235295
2020-10-01 00:00:00-04:00,0.029319196428571427
2020-11-01 00:00:00-04:00,0.17433331394432772
2020-12-01 00:00:00-05:00,0.2238530294117647
2021-01-01 00:00:00-05:00,0.017882746848739493
2021-02-01 00:00:00-05:00,0.1728202257090336
2021-03-01 00:00:00-05:00,0.06305181617647058
2021-04-01 00:00:00-04:00,0.029907431722689073
2021-05-01 00:00:00-04:00,0.18641659860819326
2021-06-01 00:00:00-04:00,0.0610842962184874
2021-07-01 00:00:00-04:00,0.030947347689075626
2021-08-01 00:00:00-04:00,0.1633007468487395
2021-09-01 00:00:00-04:00,0.06109873949579832
2021-10-01 00:00:00-04:00,0.03236016281512605
2021-11-01 00:00:00-04:00,0.19881566609768905
2021-12-01 00:00:00-05:00,0.07106748949579832
2022-01-01 00:00:00-05:00,0.019727941176470587
2022-02-01 00:00:00-05:00,0.1919108777573529
2022-03-01 00:00:00-05:00,0.06844905462184873
2022-04-01 00:00:00-04:00,0.027753413865546216
2022-05-01 00:00:00-04:00,0.24667571494222687
2022-06-01 00:00:00-04:00,0.06793369222689076
2022-07-01 00:00:00-04:00,0.03454109768907563
2022-08-01 00:00:00-04:00,0.21214906053046217
2022-09-01 00:00:00-04:00,0.06265821953781513
2022-10-01 00:00:00-04:00,0.035796349789915964
2022-11-01 00:00:00-04:00,0.21344562368697478
2022-12-01 00:00:00-05:00,0.07444415336134454
2023-01-01 00:00:00-05:00,0.020286896008403364
2023-02-01 00:00:00-05:00,0.23569909663865546
2023-03-01 00:00:00-05:00,0.07905593487394959
2023-04-01 00:00:00-04:00,0.014460346638655463
2023-05-01 00:00:00-04:00,0.24470841911764707
2023-06-01 00:00:00-04:00,0.08523700105042017
2023-07-01 00:00:00-04:00,0.02166360294117647
2023-08-01 00:00:00-04:00,0.2481718006827731
2023-09-01 00:00:00-04:00,0.06352087710084034
2023-10-01 00:00:00-04:00,0.022892594537815128
2023-11-01 00:00:00-04:00,0.26616689810924365
2023-12-01 00:00:00-05:00,0.31871192226890754
2024-01-01 00:00:00-05:00,0.02226956407563025
2024-02-01 00:00:00-05:00,0.29871981302521006
2024-03-01 00:00:00-05:00,0.13215835084033614
2024-04-01 00:00:00-04:00,0.06289653361344538
2024-05-01 00:00:00-04:00,0.22395234978991593
2024-06-01 00:00:00-04:00,0.1945907300420168
2024-07-01 00:00:00-04:00,0.06788537289915966
2024-08-01 00:00:00-04:00,0.21601557195378152
2024-09-01 00:00:00-04:00,0.20086042542016808
2024-10-01 00:00:00-04:00,0.050495667016806724
2024-11-01 00:00:00-04:00,0.24390509729516802
2024-12-01 00:00:00-05:00,0.2115438550420168
2025-01-01 00:00:00-05:00,0.02513983718487395
2025-02-01 00:00:00-05:00,0.2758831697741596
2025-03-01 00:00:00-05:00,0.21879464285714284
2025-04-01 00:00:00-04:00,0.05688616071428572
2025-05-01 00:00:00-04:00,0.2506402601102941
2025-06-01 00:00:00-04:00,0.2160061712184874
2025-07-01 00:00:00-04:00,0.05584558823529412
2025-08-01 00:00:00-04:00,0.2534494775472689
2025-09-01 00:00:00-04:00,0.21631341911764704
2025-10-01 00:00:00-04:00,0.07693014705882353
2025-11-01 00:00:00-04:00,0.061542804621848746
